State,County,Make,Model,Longitude,Latitude
WA,King,HYUNDAI,IONIQ 6,-122.378895,47.66905
WA,King,TESLA,MODEL Y,-122.32863,47.46233
WA,Pierce,TESLA,MODEL Y,-122.183805,47.18062
WA,King,TESLA,MODEL S,-122.326965,47.55015
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,Yakima,VOLKSWAGEN,ID.4,-120.6027202,46.5965625
WA,Clark,KIA,EV6,-122.74291,45.818445
WA,Kitsap,RIVIAN,EDV,-122.65223,47.57192
WA,Pierce,TESLA,MODEL 3,-122.5113356,47.2923828
WA,King,MERCEDES-BENZ,EQE-CLASS SEDAN,-122.20264,47.6785
WA,Snohomish,TESLA,MODEL Y,-122.15134,47.8851158
WA,Skagit,TESLA,MODEL Y,-122.615305,48.501275
WA,Snohomish,TESLA,MODEL 3,-122.112265,48.0047
WA,Snohomish,HYUNDAI,IONIQ 6,-122.2247757,47.9156409
WA,Pierce,TESLA,MODEL Y,-122.5970685,47.1686632
WA,Pierce,KIA,EV6,-122.47913,47.2198
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,King,TESLA,MODEL 3,-122.2377542,47.582905
WA,King,TESLA,MODEL 3,-122.147385,47.599975
WA,Pierce,BMW,X5,-122.28718,47.190465
WA,Kittitas,POLESTAR,PS2,-120.54513,46.993465
WA,King,VOLVO,XC60,-121.7814012,47.4935316
WA,King,BMW,I4,-122.0313266,47.6285782
WA,Pierce,KIA,EV6,-122.4096963,47.2174975
WA,King,TESLA,MODEL Y,-122.1820969,47.3198995
WA,Snohomish,TESLA,MODEL 3,-121.96994,48.08334
WA,King,TESLA,MODEL S,-122.12302,47.67668
WA,King,KIA,SPORTAGE,-122.34301,47.659185
WA,Snohomish,CHEVROLET,BOLT EUV,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL X,-122.1876761,47.820517
WA,King,BMW,X5,-122.201905,47.61385
WA,Skagit,TESLA,MODEL 3,-122.615305,48.501275
WA,King,TESLA,MODEL 3,-122.147385,47.599975
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,Skagit,FORD,F-150,-122.4410546,48.5620007
WA,Spokane,CHEVROLET,BOLT EUV,-117.6773,47.573335
WA,King,TESLA,MODEL Y,-122.2849393,47.3384055
WA,King,TESLA,MODEL 3,-122.147385,47.599975
WA,Skagit,TESLA,MODEL Y,-122.615305,48.501275
WA,King,BMW,X5,-122.209285,47.71124
WA,Snohomish,JEEP,WRANGLER,-121.972215,47.85674
WA,Snohomish,CHEVROLET,BOLT EUV,-122.297265,47.84182
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,Pierce,TESLA,MODEL Y,-122.589645,47.342345
WA,King,CHEVROLET,BOLT EUV,-122.20264,47.6785
WA,King,TESLA,MODEL Y,-122.37275,47.68968
WA,Clark,HYUNDAI,IONIQ 5,-122.589388,45.6228731
WA,King,CHRYSLER,PACIFICA,-122.3185,47.67949
WA,Snohomish,MERCEDES-BENZ,EQE-CLASS SUV,-122.297265,47.84182
WA,King,TESLA,MODEL 3,-122.16085,47.624515
WA,Thurston,FORD,MUSTANG MACH-E,-122.89692,47.043535
WA,Pierce,HYUNDAI,IONIQ 5,-122.183805,47.18062
WA,King,KIA,SPORTAGE,-122.30839,47.610365
WA,King,RIVIAN,R1T,-121.8947186,47.56345
WA,Snohomish,TESLA,MODEL Y,-121.972215,47.85674
WA,Pierce,TESLA,MODEL 3,-122.275748,47.1395924
WA,Thurston,TESLA,MODEL Y,-122.8285,47.03646
WA,King,CHEVROLET,BOLT EV,-122.16085,47.624515
WA,King,VOLVO,C40,-122.12302,47.67668
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,-122.147385,47.599975
WA,Kittitas,TESLA,MODEL Y,-120.994415,47.222225
WA,Snohomish,JEEP,WRANGLER,-122.112265,48.0047
WA,King,RIVIAN,R1T,-122.151665,47.75855
WA,Pierce,TESLA,MODEL Y,-122.183805,47.18062
WA,Skagit,SUBARU,SOLTERRA,-122.32284,48.41653
WA,Snohomish,NISSAN,ARIYA,-122.2551991,47.8650827
WA,Pierce,TESLA,MODEL Y,-122.6066806,47.2254086
WA,Spokane,HYUNDAI,IONIQ 5,-117.6773,47.573335
WA,King,TESLA,MODEL Y,-122.111625,47.36078
WA,King,CHEVROLET,BOLT EV,-122.3223156,47.6402108
WA,Snohomish,TESLA,MODEL Y,-122.297265,47.84182
WA,Snohomish,CHEVROLET,BOLT EUV,-122.091505,47.915555
WA,King,BMW,I4,-122.37439,47.54468
WA,San Juan,RIVIAN,R1S,-122.907229,48.7016716
WA,Thurston,VOLVO,XC60,-122.9131017,47.0135926
WA,Spokane,VOLKSWAGEN,ID.4,-117.43167,47.64724
WA,Snohomish,TESLA,MODEL X,-122.316675,47.819365
WA,Yakima,RIVIAN,R1S,-120.6027202,46.5965625
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,Pierce,TESLA,MODEL X,-122.589645,47.342345
WA,Snohomish,TESLA,MODEL Y,-122.2247757,47.9156409
WA,Snohomish,RIVIAN,R1S,-122.316675,47.819365
WA,Franklin,TESLA,MODEL Y,-119.0982,46.232395
WA,Cowlitz,TESLA,MODEL Y,-122.358279,45.9897564
WA,King,AUDI,E-TRON,-122.180505,47.500055
WA,King,TESLA,MODEL Y,-122.2849393,47.3384055
WA,Kitsap,TESLA,MODEL 3,-122.6468815,47.6344364
WA,King,TESLA,MODEL 3,-122.34584,47.76726
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,King,TESLA,MODEL 3,-122.15734,47.487175
WA,Snohomish,TESLA,MODEL Y,-122.112265,48.0047
WA,King,RIVIAN,R1T,-122.34848,47.632405
WA,King,KIA,NIRO,-122.1298876,47.4451257
WA,Snohomish,KIA,EV6,-122.179458,47.802589
WA,Spokane,TESLA,MODEL Y,-117.37668,47.42844
WA,Thurston,VOLKSWAGEN,ID.4,-122.89692,47.043535
WA,Skagit,TESLA,MODEL Y,-122.338975,48.41333
WA,King,TESLA,MODEL Y,-122.03309,47.58153
WA,Pierce,JEEP,WRANGLER,-122.537565,47.231645
WA,Skagit,VOLKSWAGEN,ID.4,-122.32284,48.41653
WA,Whatcom,VOLKSWAGEN,ID.4,-122.4569227,48.7470973
WA,King,CADILLAC,LYRIQ,-122.30823,47.581975
WA,Thurston,KIA,NIRO,-122.92145,47.045935
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,King,TESLA,MODEL Y,-122.05191,47.357985
WA,Clark,TESLA,MODEL Y,-122.5146473,45.67862
WA,Snohomish,BMW,I4,-122.2551991,47.8650827
WA,King,TESLA,MODEL Y,-122.3185,47.67949
WA,King,NISSAN,ARIYA,-122.151665,47.75855
WA,Benton,BMW,X5,-119.2952071,46.272495
WA,Pierce,CHRYSLER,PACIFICA,-122.537565,47.231645
WA,Snohomish,BMW,IX,-122.2551991,47.8650827
WA,King,VOLKSWAGEN,ID.4,-122.3185,47.67949
WA,King,TESLA,MODEL 3,-122.209285,47.71124
WA,Pierce,TESLA,MODEL Y,-122.537565,47.231645
WA,Pierce,KIA,NIRO,-122.547645,47.176685
WA,Clark,TESLA,MODEL Y,-122.405565,45.59009
WA,Whatcom,AUDI,Q4,-122.45493,48.76809
WA,King,HYUNDAI,IONIQ 5,-122.1298876,47.4451257
WA,Clark,TESLA,MODEL Y,-122.5918493,45.6617058
WA,Pierce,TESLA,MODEL Y,-122.28718,47.190465
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,Thurston,KIA,EV6,-122.61023,46.94126
WA,Snohomish,TESLA,MODEL Y,-122.297265,47.84182
WA,King,MERCEDES-BENZ,EQS-CLASS SEDAN,-122.03309,47.58153
WA,Pierce,BMW,I4,-122.3085456,47.1042426
WA,Stevens,MITSUBISHI,OUTLANDER,-117.90431,48.547075
WA,Snohomish,TESLA,MODEL Y,-121.972215,47.85674
WA,King,TESLA,MODEL Y,-121.9810747,47.7377962
WA,Snohomish,NISSAN,LEAF,-122.3684051,48.2414921
WA,Whatcom,JEEP,WRANGLER,-122.4569227,48.7470973
WA,Island,TESLA,MODEL Y,-122.6880708,48.2179983
WA,Kitsap,TESLA,MODEL Y,-122.5235781,47.6293323
WA,King,TESLA,MODEL Y,-122.15734,47.487175
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,Pierce,TESLA,MODEL 3,-122.7658848,47.2739449
WA,King,TESLA,MODEL Y,-122.03646,47.534065
WA,Snohomish,MINI,HARDTOP,-122.20722,47.979935
WA,Pierce,KIA,EV6,-122.643815,47.097455
WA,Pierce,RIVIAN,R1T,-122.490985,47.26365
WA,Snohomish,HYUNDAI,IONIQ 5,-121.972215,47.85674
WA,Whatcom,TESLA,MODEL Y,-122.45493,48.76809
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,Kitsap,JEEP,WRANGLER,-122.668076,47.665978
WA,Grays Harbor,TESLA,MODEL 3,-123.8868787,46.9805308
WA,King,VOLKSWAGEN,ID.4,-122.30839,47.610365
WA,Spokane,TESLA,MODEL 3,-117.460225,47.64927
WA,Pierce,CHEVROLET,BOLT EV,-122.2987976,47.13795
WA,Snohomish,FORD,F-150,-122.12324,48.19485
WA,Pierce,TESLA,MODEL S,-122.38578,47.28971
WA,Douglas,RIVIAN,R1S,-120.28619,47.417755
WA,Kitsap,RIVIAN,EDV,-122.65223,47.57192
WA,King,TESLA,MODEL Y,-122.2377542,47.582905
WA,King,TESLA,MODEL Y,-122.2504747,47.7617128
WA,Pierce,TESLA,MODEL 3,-122.2032237,47.0942956
WA,King,TESLA,MODEL 3,-122.111625,47.36078
WA,Snohomish,TESLA,MODEL S,-122.3684051,48.2414921
WA,Skagit,HYUNDAI,IONIQ 6,-122.615305,48.501275
WA,Whatcom,VOLKSWAGEN,ID.4,-122.6011039,48.85324
WA,King,TESLA,MODEL 3,-122.111625,47.36078
WA,King,TESLA,MODEL X,-122.151665,47.75855
WA,Clallam,CHEVROLET,BOLT EUV,-123.105015,48.08104
WA,Pierce,TESLA,MODEL Y,-122.3085456,47.1042426
WA,Snohomish,TESLA,MODEL Y,-122.1713847,48.10433
WA,Pierce,TESLA,MODEL Y,-122.3085456,47.1042426
WA,King,VOLVO,XC40,-122.30839,47.610365
WA,Benton,VOLKSWAGEN,ID.4,-119.3535873,46.2778489
WA,King,TESLA,MODEL 3,-122.1298876,47.4451257
WA,King,TESLA,MODEL X,-122.37439,47.54468
WA,Thurston,TESLA,MODEL 3,-122.8874781,47.0519573
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,Pierce,JAGUAR,I-PACE,-122.029685,47.161465
WA,Pierce,TESLA,MODEL Y,-122.4096963,47.2174975
WA,King,VOLKSWAGEN,ID.4,-122.394185,47.639195
WA,King,TESLA,MODEL Y,-122.30839,47.610365
WA,King,TESLA,MODEL 3,-122.03646,47.534065
WA,Snohomish,TESLA,MODEL Y,-122.2551991,47.8650827
WA,Pierce,CHEVROLET,BOLT EUV,-122.45153,47.251135
WA,King,HYUNDAI,TUCSON,-122.34584,47.76726
WA,Snohomish,CHEVROLET,BOLT EUV,-122.316675,47.819365
WA,King,NISSAN,ARIYA,-122.0370611,47.6887161
WA,Clark,HYUNDAI,IONIQ 5,-122.4853873,45.6083347
WA,Island,TESLA,MODEL 3,-122.408015,48.03557
WA,Thurston,VOLKSWAGEN,ID.4,-122.89692,47.043535
WA,Pierce,KIA,EV6,-122.5113356,47.2923828
WA,King,TESLA,MODEL 3,-122.201905,47.61385
WA,Pierce,TESLA,MODEL Y,-122.2032237,47.0942956
WA,Snohomish,TESLA,MODEL Y,-122.2247757,47.9156409
WA,Snohomish,KIA,NIRO,-122.112265,48.0047
WA,Whatcom,TESLA,MODEL X,-122.6011039,48.85324
WA,King,VOLVO,C40,-122.30839,47.610365
WA,Snohomish,TESLA,MODEL Y,-122.1713847,48.10433
WA,Pierce,TESLA,MODEL 3,-122.490985,47.26365
WA,King,LEXUS,NX,-122.34301,47.659185
WA,Snohomish,MERCEDES-BENZ,EQB-CLASS,-122.297265,47.84182
WA,King,TESLA,MODEL Y,-122.0370611,47.6887161
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,Clark,TESLA,MODEL Y,-122.641835,45.638545
WA,Thurston,FORD,ESCAPE,-122.7474291,47.0821119
WA,King,AUDI,Q4,-122.16937,47.571015
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,Benton,FORD,F-150,-119.2952071,46.272495
WA,Kitsap,CHEVROLET,BOLT EUV,-122.6851642,47.506453
WA,King,VOLKSWAGEN,ID.4,-122.201905,47.61385
WA,King,TESLA,MODEL X,-122.15734,47.487175
WA,King,TESLA,MODEL 3,-122.1298876,47.4451257
WA,King,VOLKSWAGEN,ID.4,-122.15734,47.487175
WA,King,CHEVROLET,BOLT EUV,-122.3223156,47.6402108
WA,Snohomish,CHEVROLET,BOLT EUV,-122.30842,47.78416
WA,Whatcom,NISSAN,LEAF,-122.4569227,48.7470973
WA,Snohomish,TESLA,MODEL Y,-121.972215,47.85674
WA,King,TESLA,MODEL X,-122.1298876,47.4451257
WA,Snohomish,CHEVROLET,BOLT EUV,-122.1876761,47.820517
WA,King,HYUNDAI,IONIQ 5,-122.34301,47.659185
WA,King,TESLA,MODEL Y,-122.326965,47.55015
WA,Snohomish,TESLA,MODEL Y,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL Y,-122.316675,47.819365
WA,King,FORD,MUSTANG MACH-E,-122.363815,47.63046
WA,Pierce,KIA,SPORTAGE,-122.5835454,47.3234488
WA,King,TESLA,MODEL 3,-122.296385,47.71558
WA,Pierce,VOLKSWAGEN,ID.4,-122.537565,47.231645
WA,Pierce,BMW,I4,-122.5835454,47.3234488
WA,Snohomish,TESLA,MODEL Y,-122.15134,47.8851158
WA,Snohomish,TESLA,MODEL Y,-122.240535,47.91139
WA,King,TESLA,MODEL Y,-121.999595,47.547635
WA,King,TESLA,MODEL 3,-122.3175,47.7578146
WA,Kitsap,TESLA,MODEL 3,-122.50156,47.8019
WA,Snohomish,TOYOTA,RAV4 PRIME,-122.335685,47.80372
WA,Pierce,TESLA,MODEL Y,-122.275748,47.1395924
WA,Snohomish,TESLA,MODEL 3,-122.297265,47.84182
WA,King,TESLA,MODEL 3,-122.235475,47.3809
WA,King,HYUNDAI,IONIQ 5,-122.151665,47.75855
WA,Thurston,VOLKSWAGEN,ID.4,-122.89692,47.043535
WA,Pierce,RIVIAN,EDV,-122.529685,47.127165
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,MITSUBISHI,OUTLANDER,-122.151665,47.75855
WA,King,FORD,TRANSIT,-122.329815,47.57981
WA,King,CHEVROLET,BOLT EUV,-122.3185,47.67949
WA,Kittitas,NISSAN,LEAF,-120.54513,46.993465
WA,Snohomish,VOLKSWAGEN,ID.4,-122.1876761,47.820517
WA,Kitsap,NISSAN,LEAF,-122.5235781,47.6293323
WA,Snohomish,HYUNDAI,IONIQ 5,-122.2551991,47.8650827
WA,King,TESLA,MODEL Y,-122.3223156,47.6402108
WA,Island,JEEP,WRANGLER,-122.408015,48.03557
WA,Spokane,TESLA,MODEL Y,-117.357645,47.89189
WA,Snohomish,TESLA,MODEL Y,-122.299965,47.94171
WA,Thurston,FORD,MUSTANG MACH-E,-122.89692,47.043535
WA,Snohomish,TESLA,MODEL Y,-122.20722,47.979935
WA,Pierce,TESLA,MODEL 3,-122.5404512,47.2074166
WA,Thurston,CHRYSLER,PACIFICA,-123.09573,46.82158
WA,King,TESLA,MODEL 3,-122.201905,47.61385
WA,King,TESLA,MODEL 3,-122.03309,47.58153
WA,King,TESLA,MODEL X,-122.20264,47.6785
WA,King,HYUNDAI,IONIQ 5,-122.151665,47.75855
WA,King,TESLA,MODEL 3,-122.2849393,47.3384055
WA,Snohomish,TESLA,MODEL Y,-122.112265,48.0047
WA,Clark,TESLA,MODEL Y,-122.5918493,45.6617058
WA,King,TESLA,MODEL 3,-122.1298876,47.4451257
WA,Pierce,RIVIAN,R1T,-122.28718,47.190465
WA,King,TESLA,MODEL X,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.147385,47.599975
WA,Snohomish,TESLA,MODEL X,-122.335685,47.80372
WA,King,TESLA,MODEL 3,-122.12302,47.67668
WA,Pierce,JEEP,WRANGLER,-122.28718,47.190465
WA,Island,CHEVROLET,BOLT EUV,-122.408015,48.03557
WA,Walla Walla,TESLA,MODEL Y,-118.34332,46.063985
WA,Pierce,TESLA,MODEL 3,-122.529685,47.127165
WA,King,TESLA,MODEL 3,-122.05191,47.357985
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,Snohomish,TESLA,MODEL Y,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL Y,-122.335685,47.80372
WA,Snohomish,BMW,330E,-122.297265,47.84182
WA,King,JEEP,GRAND CHEROKEE,-122.356145,47.52104
WA,King,TESLA,MODEL Y,-122.12302,47.67668
WA,King,TESLA,MODEL Y,-122.16937,47.571015
WA,King,CHRYSLER,PACIFICA,-122.34848,47.632405
WA,Pierce,TESLA,MODEL 3,-122.522985,46.9876
WA,Pierce,TESLA,MODEL Y,-122.596275,47.097005
WA,Pierce,RIVIAN,R1S,-122.7658848,47.2739449
WA,King,TESLA,MODEL X,-122.151665,47.75855
WA,Pierce,TESLA,MODEL 3,-122.547645,47.176685
WA,King,CHRYSLER,PACIFICA,-122.21024,47.4797047
WA,King,GENESIS,GV60,-122.388675,47.5415
WA,King,MINI,HARDTOP,-122.1298876,47.4451257
WA,Whatcom,FORD,TRANSIT,-122.486115,48.761615
WA,Whatcom,KIA,NIRO,-122.486115,48.761615
WA,King,TESLA,MODEL Y,-122.363215,47.3084
WA,Snohomish,VOLKSWAGEN,ID.4,-122.091505,47.915555
WA,Snohomish,JEEP,WRANGLER,-122.2247757,47.9156409
WA,Pierce,TESLA,MODEL Y,-122.1820969,47.3198995
WA,Snohomish,VOLKSWAGEN,ID.4,-122.1876761,47.820517
WA,Island,MINI,HARDTOP,-122.408015,48.03557
WA,Clark,CHEVROLET,BOLT EV,-122.6706246,45.8662548
WA,Clark,TESLA,MODEL 3,-122.4853873,45.6083347
WA,Snohomish,TESLA,MODEL Y,-122.12324,48.19485
WA,Pierce,TESLA,MODEL Y,-122.28718,47.190465
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,Pierce,CHEVROLET,BOLT EUV,-122.490985,47.26365
WA,Snohomish,TESLA,MODEL Y,-122.335685,47.80372
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,Snohomish,TESLA,MODEL 3,-122.091505,47.915555
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,Benton,HYUNDAI,KONA ELECTRIC,-119.1973001,46.1911488
WA,Spokane,MITSUBISHI,OUTLANDER,-117.35609,47.68401
WA,Snohomish,KIA,NIRO,-122.1876761,47.820517
WA,Pierce,TESLA,MODEL Y,-122.275748,47.1395924
WA,Snohomish,TESLA,MODEL 3,-122.12324,48.19485
WA,Pierce,VOLKSWAGEN,ID.4,-122.183805,47.18062
WA,King,TESLA,MODEL Y,-121.8740496,47.5345546
WA,Kitsap,TESLA,MODEL 3,-122.6468815,47.6344364
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,King,HYUNDAI,IONIQ 5,-121.9105947,47.6483005
WA,Snohomish,TESLA,MODEL Y,-122.299965,47.94171
WA,King,LEXUS,RZ 450E,-122.201905,47.61385
WA,Pierce,TESLA,MODEL 3,-122.5835454,47.3234488
WA,Snohomish,TESLA,MODEL 3,-121.972215,47.85674
WA,Pierce,KIA,EV6,-122.40872,47.165675
WA,King,MINI,HARDTOP,-122.234385,47.494545
WA,Whitman,TESLA,MODEL Y,-117.17912,46.730885
WA,King,RIVIAN,R1S,-122.151665,47.75855
WA,King,TESLA,MODEL 3,-122.12302,47.67668
WA,King,JEEP,WRANGLER,-122.2504747,47.7617128
WA,Spokane,FORD,MUSTANG MACH-E,-117.35609,47.68401
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,TESLA,MODEL 3,-122.16937,47.571015
WA,King,RIVIAN,R1T,-122.0370611,47.6887161
WA,Snohomish,FORD,MUSTANG MACH-E,-122.15134,47.8851158
WA,King,TESLA,MODEL 3,-122.3185,47.67949
WA,King,TESLA,MODEL 3,-122.363815,47.63046
WA,Spokane,TESLA,MODEL Y,-117.35609,47.68401
WA,Spokane,AUDI,E-TRON,-117.1407,47.673675
WA,Chelan,VOLVO,XC90,-120.015875,47.839895
WA,Pierce,TESLA,MODEL Y,-122.589645,47.342345
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,King,TESLA,MODEL 3,-122.05191,47.357985
WA,Lewis,BMW,330E,-122.96692,46.66113
WA,Franklin,TESLA,MODEL Y,-119.0982,46.232395
WA,Snohomish,CHEVROLET,BOLT EV,-122.2247757,47.9156409
WA,Thurston,CHRYSLER,PACIFICA,-122.89692,47.043535
WA,Pierce,TESLA,MODEL Y,-122.183805,47.18062
WA,King,TESLA,MODEL Y,-122.151665,47.75855
WA,King,RIVIAN,R1S,-122.151665,47.75855
WA,King,TESLA,MODEL Y,-122.0370611,47.6887161
WA,Benton,FORD,F-150,-119.113535,46.204945
WA,Pierce,CADILLAC,LYRIQ,-122.28718,47.190465
WA,King,RIVIAN,R1T,-122.03646,47.534065
WA,Thurston,TESLA,MODEL 3,-122.61023,46.94126
WA,Snohomish,TESLA,MODEL Y,-122.15134,47.8851158
WA,Skagit,VOLKSWAGEN,ID.4,-122.338975,48.41333
WA,Thurston,KIA,EV6,-122.92145,47.045935
WA,Snohomish,HYUNDAI,KONA ELECTRIC,-122.1876761,47.820517
WA,Snohomish,TESLA,MODEL Y,-122.2247757,47.9156409
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,King,MERCEDES-BENZ,EQB-CLASS,-122.16085,47.624515
WA,Spokane,TESLA,MODEL 3,-117.19651,47.65942
WA,King,MERCEDES-BENZ,EQB-CLASS,-122.2504747,47.7617128
WA,Snohomish,TESLA,MODEL Y,-122.299965,47.94171
WA,Snohomish,TESLA,MODEL Y,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,-122.306935,47.62441
WA,Thurston,TESLA,MODEL Y,-122.8285,47.03646
WA,King,TESLA,MODEL Y,-122.201905,47.61385
WA,Pierce,AUDI,Q4,-122.5835454,47.3234488
WA,Snohomish,TESLA,MODEL Y,-122.316675,47.819365
WA,Kitsap,KIA,SORENTO,-122.6851642,47.506453
WA,King,JEEP,WRANGLER,-122.28339,47.549285
WA,Pierce,FORD,MUSTANG MACH-E,-122.5835454,47.3234488
WA,Snohomish,JEEP,GRAND CHEROKEE,-122.15134,47.8851158
WA,King,JEEP,GRAND CHEROKEE,-122.111625,47.36078
WA,Benton,BMW,530E,-119.28753,46.29747
WA,King,BMW,I4,-122.151665,47.75855
WA,King,TESLA,MODEL Y,-122.209285,47.71124
WA,Klickitat,TOYOTA,RAV4 PRIME,-121.48347,45.72977
WA,King,KIA,NIRO,-122.31327,47.32329
WA,King,TESLA,MODEL 3,-121.8740496,47.5345546
WA,Snohomish,VOLVO,C40,-122.12324,48.19485
WA,Skagit,KIA,EV6,-122.33079,48.474765
WA,Pierce,FORD,MUSTANG MACH-E,-122.537565,47.231645
WA,Snohomish,TESLA,MODEL Y,-122.112265,48.0047
WA,Snohomish,TESLA,MODEL Y,-122.297265,47.84182
WA,Pierce,JEEP,WRANGLER,-122.3085456,47.1042426
WA,Snohomish,CHEVROLET,BOLT EUV,-122.297265,47.84182
WA,Pierce,TESLA,MODEL Y,-122.1820969,47.3198995
WA,King,TESLA,MODEL Y,-122.0370611,47.6887161
WA,Klickitat,TESLA,MODEL Y,-121.48347,45.72977
WA,King,RIVIAN,R1S,-121.8740496,47.5345546
WA,Spokane,TESLA,MODEL Y,-117.369705,47.62637
WA,Snohomish,HYUNDAI,IONIQ 5,-122.37507,47.80807
WA,King,HYUNDAI,IONIQ 5,-122.201905,47.61385
WA,King,AUDI,Q4,-122.296385,47.71558
WA,King,CHEVROLET,BOLT EUV,-122.0370611,47.6887161
WA,Snohomish,RIVIAN,R1S,-122.37507,47.80807
WA,Spokane,FORD,MUSTANG MACH-E,-117.5967686,47.8204962
WA,Snohomish,TESLA,MODEL Y,-122.335685,47.80372
WA,Spokane,TESLA,MODEL Y,-117.411805,47.745795
WA,Skagit,FORD,MUSTANG MACH-E,-122.32284,48.41653
WA,Whatcom,FORD,F-150,-122.6888403,48.7199947
WA,King,TESLA,MODEL Y,-122.0370611,47.6887161
WA,Island,KIA,NIRO,-122.6880708,48.2179983
WA,Thurston,TESLA,MODEL Y,-122.8285,47.03646
WA,Snohomish,TESLA,MODEL Y,-122.15134,47.8851158
WA,Benton,CHEVROLET,BOLT EUV,-119.113535,46.204945
WA,Snohomish,VOLVO,XC40,-122.335685,47.80372
WA,Benton,BMW,IX,-119.2952071,46.272495
WA,Jefferson,FORD,F-150,-122.7644197,48.1195874
WA,King,TESLA,MODEL Y,-122.2849393,47.3384055
WA,Snohomish,BMW,I4,-122.297265,47.84182
WA,King,TESLA,MODEL Y,-122.05191,47.357985
WA,Pierce,KIA,EV6,-122.38578,47.28971
WA,King,CHEVROLET,BOLT EV,-122.209285,47.71124
WA,Whatcom,KIA,SORENTO,-122.74499,48.99505
WA,King,HYUNDAI,IONIQ 5,-122.05191,47.357985
WA,King,TESLA,MODEL Y,-122.28339,47.549285
WA,Snohomish,TESLA,MODEL 3,-122.316675,47.819365
WA,Spokane,VOLKSWAGEN,ID.4,-117.40725,47.718625
WA,Pierce,FORD,ESCAPE,-122.435115,47.1045
WA,Thurston,CHRYSLER,PACIFICA,-122.89692,47.043535
WA,Snohomish,TESLA,MODEL 3,-122.17673,48.05542
WA,Pierce,TESLA,MODEL 3,-122.490985,47.26365
WA,Clark,TOYOTA,PRIUS,-122.66592,45.678565
WA,King,TESLA,MODEL 3,-122.20264,47.6785
WA,King,FORD,TRANSIT,-122.329815,47.57981
WA,Benton,BMW,X5,-119.2952071,46.272495
WA,Thurston,CHEVROLET,BOLT EV,-122.89692,47.043535
WA,Pierce,VOLKSWAGEN,ID.4,-122.183805,47.18062
WA,King,TESLA,MODEL 3,-122.12302,47.67668
WA,Pierce,NISSAN,ARIYA,-122.38578,47.28971
WA,King,CHEVROLET,BOLT EUV,-122.34301,47.659185
WA,Snohomish,TESLA,MODEL 3,-122.1876761,47.820517
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,Snohomish,MERCEDES-BENZ,EQB-CLASS,-122.297265,47.84182
WA,Snohomish,TESLA,MODEL Y,-122.2551991,47.8650827
WA,King,NISSAN,LEAF,-122.1298876,47.4451257
WA,King,POLESTAR,PS2,-122.3185,47.67949
WA,King,TESLA,MODEL Y,-122.1298876,47.4451257
WA,Snohomish,TESLA,MODEL Y,-122.316675,47.819365
WA,King,BMW,IX,-122.151665,47.75855
WA,King,HYUNDAI,IONIQ 5,-121.9810747,47.7377962
WA,Clark,JEEP,WRANGLER,-122.405565,45.59009
WA,King,TESLA,MODEL Y,-121.8740496,47.5345546
WA,Kitsap,MERCEDES-BENZ,EQB-CLASS,-122.50156,47.8019
WA,Kitsap,RIVIAN,EDV,-122.65223,47.57192
WA,Franklin,FORD,TRANSIT,-119.0982,46.232395
WA,Pierce,TESLA,MODEL 3,-122.299155,47.19178
WA,King,TESLA,MODEL Y,-122.34848,47.632405
WA,Pierce,TESLA,MODEL 3,-122.438105,47.20322
